what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1318339809982
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318339861982
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1318339861983
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318339863268
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318339865857
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318339865858
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318339868558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318339871033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318339872536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318339872564
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318339874038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318339907411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318339947661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318339948334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318339959051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318339959248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340404890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340405775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340475027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340570105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340571234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340572062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340603781
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318340604689
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318340604925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340621814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340623951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318340645096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340646716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340678337
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340680189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340699801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340714000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340715386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318340734602
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318340736090
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318340736090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318340746372
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318340773448
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318340774522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340776701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340847297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340853998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340911565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340913704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340919458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318340920954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341020442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341024278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341068167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318341073016
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1318341089534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341094209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341107229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318341109537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318341135883
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1318341140917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341185876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341190489
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318341219075
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318341367803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318341369098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318341369279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318341369504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318341369878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318341410481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318341414053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318341434031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341570144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341576514
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318341579613
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318341580190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318341588990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318341606821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318341609540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318341609575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318341610709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318341628950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318341629167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318341629341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318341629570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318341629758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318341630139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341646601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341646772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341652683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341653355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341656126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341659045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341661833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341668000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1318341677800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318341684795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341690381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341747514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341748676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341749874
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341766649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341768202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.print",1318341768230
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318341772611
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318341776334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341802733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318341802921
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1318341843235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318341851654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318341898897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318341901391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318341936275
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318341936946
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318341944827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318341957017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318342062835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318342064608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318342068240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318342069543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342096174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342363784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342376633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342400287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342436960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342439501
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1318342439664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318342455736
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1318342462830
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1318342463292
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318342465390
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1318342465391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342467233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342512789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342528804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342528951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318342538305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318342543140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342549298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342564421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318342665931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318342668720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318342669235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318342669709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318342754275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342761252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342763653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342766218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342771085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342785925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342793971
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318342796205
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318342796742
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318342826578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318342832905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318342954812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342956982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342988972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318342993511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318343011781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318343015161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318343031898
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318343036324
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318343036882
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318343038156
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318343038835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318343054396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1318343085954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318343086694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318343087302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318343088746
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318343090374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318343093441
